id,host_id,host_name,latitude,longitude,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price
20588062,147092207,Fernando,40.7723,-73.98222,Entire home/apt,2,3,2018-04-15,0.13,1,2,200
30656450,912324,Rae,40.73704,-74.00501,Entire home/apt,3,5,2019-06-21,0.8,1,18,500
14737992,91804427,Laura,40.82483,-73.95394,Private room,14,25,2019-06-05,0.75,1,6,41
30279712,225367154,Maurice,40.65265,-73.91233000000001,Entire home/apt,2,13,2019-06-30,2.52,1,305,91
16620082,109733032,Ian,40.70436,-73.94123,Private room,2,14,2019-06-29,0.58,1,3,60
10021707,11275734,Josh,40.69791,-73.93615,Private room,14,1,2016-01-31,0.02,1,0,40
25635162,193126561,Adelina,40.758590000000005,-73.91334,Entire home/apt,3,37,2019-06-22,3.22,1,127,90
2977232,15185319,Alesandra,40.79285,-73.94481999999999,Private room,1,270,2019-06-17,4.5,1,288,95
20896520,5299551,Gabriella,40.67781,-73.98083000000001,Private room,2,7,2018-05-28,0.32,1,0,70
35487783,15163034,Gonzalo,40.77005,-73.95926,Entire home/apt,3,3,2019-07-02,3.0,1,174,119
24677673,4538012,Karen,40.809309999999996,-73.93982,Private room,4,8,2019-06-18,0.64,4,0,65
10361885,53330133,Deirdre,40.67905,-74.00089,Entire home/apt,21,0,,,1,0,125
13019333,3671013,Neha,40.76232,-73.97614,Private room,2,0,,,2,0,100
794472,3718361,Jo,40.80118,-73.96783,Entire home/apt,6,13,2015-06-15,0.16,2,0,350
29881712,210112096,Genevieve,40.7901,-73.94111,Private room,2,32,2019-06-27,3.98,1,195,74
62925,306739,Maya,40.72945,-73.95510999999999,Entire home/apt,3,124,2019-06-16,1.22,3,279,285
8957187,1317384,Tamara,40.82647,-73.94747,Private room,2,92,2019-06-12,2.08,2,177,73
8732919,960850,Francia,40.80093,-73.96308,Private room,1,2,2018-12-17,0.07,1,0,110
28057894,210970608,Lucy,40.66977,-73.9489,Entire home/apt,3,5,2019-05-30,0.48,5,278,245
21184343,54198006,Bel And Camila,40.79567,-73.9366,Private room,1,44,2019-06-21,2.07,2,305,150
16099666,69545883,Chayla,40.7524,-73.97153,Private room,3,1,2016-12-11,0.03,12,365,699
31389928,9453700,Jillian,40.68612,-73.98013,Private room,1,15,2019-06-23,2.63,1,149,99
27360936,7210713,Andrew,40.695190000000004,-73.95465,Entire home/apt,2,12,2019-07-06,1.09,1,0,150
9561251,49502599,Alisa,40.76928,-73.96163,Private room,1,1,2015-12-13,0.02,1,0,250
7053496,15542610,Carol,40.842890000000004,-73.93925,Private room,1,86,2017-01-09,1.94,1,0,60
20826953,149394434,Jeanette,40.7025,-73.90985,Private room,1,0,,,1,0,23
20785941,69546339,Michael,40.702459999999995,-73.92416999999999,Private room,4,6,2018-07-15,0.27,2,0,42
32959389,248041579,Harkiran,40.79361,-73.97046999999999,Private room,2,4,2019-06-11,1.29,1,0,100
8455561,17607789,Lorenna,40.79866,-73.94148,Private room,1,0,,,1,0,59
9843956,50687223,Jenna,40.66044,-73.96114,Entire home/apt,6,4,2016-07-24,0.09,1,0,70
20858519,7365834,Alex,40.58102,-73.95782,Entire home/apt,2,2,2019-06-02,0.3,5,350,137
29262039,37154382,Lisette,40.71018,-73.85229,Entire home/apt,2,22,2019-06-24,2.83,1,103,100
15888448,5151544,Ale,40.68148,-73.8904,Entire home/apt,4,54,2019-07-07,1.71,1,344,63
2067688,10575680,David,40.74221,-73.98121,Private room,2,2,2017-01-02,0.06,2,0,79
24602796,52395622,Carrie,40.77942,-73.94771999999999,Entire home/apt,1,16,2018-10-27,1.1,1,0,160
11295918,4671389,Samuel,40.661429999999996,-73.95999,Private room,1,0,,,1,0,70
566712,2786764,Marianna,40.728190000000005,-73.97933,Private room,1,115,2019-06-07,1.4,1,85,107
4873699,22840947,Michael,40.71633,-73.99133,Entire home/apt,1,0,,,1,0,140
17524075,15730200,Ruishu,40.721309999999995,-73.98508000000001,Private room,2,1,2019-04-20,0.37,1,0,150
282514,1464358,Dian,40.681059999999995,-73.9292,Private room,3,29,2019-06-25,1.57,1,118,97
17045905,26822855,Seth,40.72425,-73.98976,Entire home/apt,10,4,2018-09-03,0.27,1,0,115
20045641,48851196,Ilya,40.71042,-73.94744,Private room,25,0,,,1,0,80
13550201,71886811,W. Alvaro,40.814409999999995,-73.9589,Private room,6,22,2019-04-27,0.59,3,90,67
2447634,12515888,Kaet,40.73348,-73.95689,Entire home/apt,1,7,2019-06-21,0.11,2,213,154
25421873,191892665,Jonathan,40.71413,-73.94467,Private room,21,0,,,1,0,73
27978240,4290578,Noah,40.86524,-73.92195,Private room,1,12,2019-02-08,1.37,1,0,45
32069538,10257350,Mauricio,40.83325,-73.94444,Private room,2,8,2019-07-02,2.76,2,52,50
33645723,112531390,Rachel,40.84427,-73.93741999999999,Private room,1,1,2019-04-25,0.4,1,0,52
11707920,14898658,Chadanut,40.64188,-73.98042,Private room,1,108,2019-06-19,2.68,11,23,45
583337,2874587,Ibie,40.67859,-73.99444,Entire home/apt,4,61,2019-03-09,0.72,1,15,115
29308138,173685298,Janet,40.75484,-73.97235,Private room,1,0,,,11,179,375
34015098,38217925,Lily,40.7342,-73.95707,Entire home/apt,5,0,,,2,64,205
21850427,6186498,Heeran,40.699459999999995,-73.90833,Private room,2,81,2019-07-05,4.1,1,34,60
34475553,6913402,Rana,40.68435,-73.92027,Private room,1,0,,,1,55,59
34737337,151810361,Jungyen,40.76187,-73.82169,Private room,1,9,2019-06-28,4.91,6,365,69
6076202,12692690,Sebastian,40.69384,-73.99261,Entire home/apt,7,7,2018-01-04,0.14,1,4,198
32695204,144653854,Natalya,40.59809,-74.0656,Entire home/apt,2,12,2019-07-01,3.79,1,85,150
23327138,10826173,Katya,40.74825,-73.94095,Private room,2,3,2018-05-10,0.21,1,0,120
36372006,118405437,PengYu,40.694109999999995,-73.86877,Private room,1,0,,,2,365,66
27964410,16533479,Sam,40.69164,-73.93431,Entire home/apt,3,3,2018-09-25,0.29,1,105,80
22213107,3182367,Liz,40.684059999999995,-73.93338,Entire home/apt,3,0,,,1,0,89
18758370,130524170,Tracy,40.66615,-73.98554,Entire home/apt,2,88,2019-02-23,3.53,1,0,150
22971913,170265686,Arlene,40.66615,-73.95425999999999,Entire home/apt,3,85,2019-06-18,5.0,1,193,69
4118907,21367938,Rayna,40.74947,-73.91471999999999,Entire home/apt,10,30,2017-06-22,0.52,1,142,120
30591122,229469300,Alisa,40.70855,-73.95071999999999,Private room,2,2,2019-05-10,0.75,2,4,55
13411759,76353208,Jill,40.66018,-73.98074,Entire home/apt,2,1,2016-06-25,0.03,1,0,130
18241920,122495279,Patrick,40.80405,-73.94513,Entire home/apt,7,2,2017-09-04,0.08,1,0,85
16154699,102012893,Jeffrey,40.80695,-73.94981999999999,Entire home/apt,2,133,2019-07-07,4.21,2,21,130
11178582,6980995,Dominik,40.71312,-73.99669,Private room,1,5,2017-05-19,0.12,5,0,90
1864061,9720494,Coats,40.75562,-73.99736,Entire home/apt,5,42,2019-05-25,0.61,1,80,525
29610113,212147885,Alisa,40.67791,-73.90661999999999,Entire home/apt,3,14,2019-05-27,1.85,2,153,150
7823495,11898556,Ola,40.7414,-73.99815,Entire home/apt,30,22,2019-06-08,0.48,1,266,800
29825469,7443296,Faridath,40.68072,-73.88786999999999,Private room,2,26,2019-07-01,3.24,1,63,120
21647976,6995644,Wael,40.71763,-73.96008,Private room,4,3,2018-05-22,0.16,1,0,50
12795851,21467726,Tyler,40.702940000000005,-73.93711,Private room,1,10,2019-04-14,0.29,2,281,70
33987446,184750740,Juice,40.82565,-73.91095,Shared room,1,0,,,4,179,77
28918405,35927005,Kathy,40.634159999999994,-74.00721999999999,Private room,2,0,,,10,365,50
23377961,174261493,Sophie & Max,40.61204,-73.95501,Private room,2,31,2019-06-02,1.9,2,0,99
7824945,37138145,C,40.801109999999994,-73.96539,Private room,1,205,2019-07-03,4.32,2,197,75
10753780,2423061,Mike,40.6837,-73.96505,Entire home/apt,5,1,2016-03-17,0.02,1,0,125
25813702,3713535,Laura,40.71826,-73.99079,Entire home/apt,5,6,2019-01-01,0.47,1,0,230
23668734,177174475,Alberto,40.74796,-73.98814,Entire home/apt,1,10,2019-05-05,1.03,17,182,137
162508,776645,Placid,40.67212,-73.9506,Entire home/apt,2,29,2019-06-28,0.35,1,119,130
35235701,263721921,Carlos,40.75728,-73.80072,Private room,2,2,2019-06-08,1.58,1,315,70
30295374,53215338,Catherine,40.6985,-73.93578000000001,Private room,1,1,2019-01-01,0.16,1,0,80
5191617,3977023,Vaida,40.68977,-73.95603,Private room,1,1,2015-08-31,0.02,2,0,70
33167738,21524809,Jeremy,40.70312,-73.94464,Private room,4,6,2019-06-24,1.98,1,55,75
21029146,131638913,Sachie,40.68428,-73.96526,Private room,1,1,2017-12-31,0.05,1,0,35
32307013,28046939,Stephanie,40.6376,-73.97386,Private room,1,0,,,1,0,97
26557266,152047633,Rudi,40.71415,-73.96225,Private room,1,0,,,1,0,90
28385105,49804236,JoAnn,40.74707,-73.9235,Entire home/apt,30,3,2019-06-10,0.44,1,109,80
16083168,104816559,Cecily,40.6266,-73.90375,Private room,3,30,2019-07-01,1.15,1,90,85
33996362,43502871,Gilberto,40.86517,-73.92995,Private room,3,0,,,1,216,95
9768492,50368837,Jorge,40.67735,-73.94468,Entire home/apt,3,1,2018-01-02,0.05,2,0,100
30508185,228709796,Sujeiry,40.66894,-73.85369,Private room,1,3,2019-07-06,0.47,1,20,40
14297036,32865595,Sho-Boo Of Sho-Boo Suite,40.66291,-73.96257,Private room,1,42,2019-05-26,1.19,3,337,53
26815405,382836,Chemme,40.75718,-73.99245,Private room,2,4,2018-10-26,0.42,4,365,140
11959854,45990565,Alba & Genesis,40.8522,-73.91014,Private room,3,21,2019-06-08,0.64,2,127,26
32531001,41658748,Ben,40.77129,-73.91226,Entire home/apt,2,16,2019-06-09,4.03,3,331,175
36130946,268119922,Francisco,40.645340000000004,-74.01992,Entire home/apt,2,0,,,1,322,200
32554699,119692067,Qiulan,40.64333,-74.00227,Private room,1,10,2019-06-20,3.16,3,71,50
32304790,12741400,Manon,40.71208,-73.95125999999999,Private room,3,9,2019-06-24,2.03,1,19,99
14980174,28220309,Ciro,40.76744,-73.95900999999999,Entire home/apt,4,2,2016-10-28,0.06,1,0,185
13912725,8163438,PeiYoung,40.756840000000004,-73.92518000000001,Private room,1,0,,,1,0,75
21798411,47735494,Iris,40.72826,-73.87015,Shared room,1,11,2018-04-21,0.55,4,0,21
30825043,221623897,Matt,40.676829999999995,-73.94702,Private room,5,2,2019-02-01,0.32,1,220,30
11421477,1746436,Dami,40.73682,-74.00238,Entire home/apt,2,47,2019-05-27,1.16,1,361,159
7471102,13001047,Mark,40.73768,-73.98727,Entire home/apt,3,0,,,1,0,225
23454631,174263749,Shopper,40.84305,-73.93876999999999,Private room,6,5,2019-06-01,0.31,3,90,89
35707945,104151293,Jacqueline,40.80921,-73.94019,Entire home/apt,1,1,2019-06-30,1.0,1,26,160
2171809,11063639,Weilong,40.71557,-73.96149,Private room,1,0,,,1,0,99
296844,839679,Brady,40.71653,-73.95554,Private room,3,24,2013-12-04,0.28,3,0,30
6000709,10859726,Don Luis,40.7701,-73.93219,Private room,1,2,2019-07-01,0.04,3,249,58
4192400,21751476,Grace,40.69233,-73.90579,Private room,1,360,2019-07-07,6.22,1,66,72
14028586,83977725,Mi,40.70125,-73.98581999999999,Entire home/apt,2,114,2019-06-22,3.36,1,154,175
21877805,159592932,Alexandra,40.66769,-73.88421,Entire home/apt,4,50,2019-06-20,2.57,1,89,159
19267834,124399442,Igor,40.61359,-73.95983000000001,Shared room,1,8,2019-06-30,0.32,4,21,32
32141672,20811907,Richard-Anthony,40.767340000000004,-73.93267,Entire home/apt,3,14,2019-06-17,2.96,1,251,90
35368609,266261548,Theo,40.75875,-73.92048,Entire home/apt,2,2,2019-07-01,2.0,1,279,275
63573,310458,Emily,40.66793,-73.98326999999999,Private room,14,9,2016-08-29,0.09,2,0,60
13941017,79840032,Heather,40.69048,-73.96576999999999,Entire home/apt,2,9,2019-03-09,0.25,1,0,185
18605919,3258630,Oscar,40.716809999999995,-73.94556,Private room,1,6,2018-07-22,0.24,1,0,80
36298737,5680111,Timothy,40.6878,-73.91506,Private room,4,0,,,7,149,65
20678858,139957134,Trudy,40.597359999999995,-73.80029,Private room,1,60,2019-06-25,2.73,3,348,35
31684570,48911266,Tess,40.71382,-73.99609,Entire home/apt,2,4,2019-05-19,0.85,2,18,175
35412877,260267559,Anila,40.754259999999995,-73.98968,Entire home/apt,3,1,2019-06-25,1.0,1,259,489
16336867,36828710,Bridgid,40.7133,-73.95036999999999,Private room,1,1,2017-03-27,0.04,1,0,60
10755640,25514430,Alisha,40.65846,-73.9489,Entire home/apt,6,1,2017-08-08,0.04,1,0,50
26846907,201909387,Cagla,40.6973,-73.98359,Private room,30,1,2018-09-13,0.1,1,0,70
30400100,224480214,Ollie,40.72493,-73.99061,Entire home/apt,1,39,2019-06-22,6.46,1,269,308
3251014,8349905,Lorna,40.76016,-73.96597,Entire home/apt,4,5,2015-10-09,0.08,1,0,234
30799727,160923266,Mario,40.73324,-73.95101,Private room,5,0,,,1,0,70
30952008,17706542,Sergey,40.69102,-73.90525,Shared room,30,0,,,6,365,40
8621113,4308094,Laure,40.71848,-73.99091,Entire home/apt,1,2,2016-04-13,0.04,1,0,150
13055236,72280483,Marco,40.74688,-73.97813000000001,Entire home/apt,2,100,2019-06-17,2.63,1,34,125
22584603,4719170,Amber,40.734770000000005,-73.95541,Private room,2,6,2019-03-04,0.33,1,0,45
20451100,145975067,Ousmane,40.813320000000004,-73.94869,Private room,1,3,2019-03-24,0.14,3,3,65
11069291,57460097,Pengfei,40.73816,-73.88211,Private room,1,63,2019-04-07,2.92,1,21,55
6252815,32479008,Christiana,40.66936,-73.98116,Entire home/apt,7,47,2019-06-23,0.96,1,291,150
17111449,4538012,Karen,40.80921,-73.94001999999999,Private room,2,89,2019-06-29,3.28,4,249,70
7181422,4993337,Stephanie,40.710440000000006,-73.953,Entire home/apt,1,2,2015-08-10,0.04,1,0,110
13186721,22541573,Ken,40.74747,-73.98061,Entire home/apt,30,0,,,87,365,189
715102,1002452,Florencia,40.71055,-73.94915,Private room,14,30,2018-09-02,0.76,2,38,65
23290041,32226468,Melissa,40.705290000000005,-73.93883000000001,Entire home/apt,4,2,2018-04-25,0.13,1,0,37
5998978,4198853,Chad,40.717690000000005,-73.98801,Private room,1,1,2015-05-04,0.02,1,0,125
29738760,4317615,Fabio,40.82188,-73.95391,Private room,30,0,,,2,249,70
33640885,219517861,Sonder (NYC),40.70579,-74.01245,Entire home/apt,2,1,2019-05-26,0.67,327,322,203
17366042,40032009,Arianna,40.803909999999995,-73.96576,Entire home/apt,5,0,,,2,0,140
848722,4241953,Celeste,40.76014,-73.81146,Private room,2,39,2019-06-07,0.52,4,292,45
24970982,4303181,Veronique,40.68352,-73.9999,Entire home/apt,2,37,2019-06-25,2.93,1,100,150
19459142,135696084,Dustin,40.74072,-73.98133,Private room,1,0,,,1,0,100
28152851,19303369,Hiroki,40.74408,-73.90498000000001,Private room,30,2,2019-01-14,0.28,37,0,43
33614825,208955733,Candace,40.65401,-73.92013,Private room,1,10,2019-06-25,3.75,4,365,90
2969427,1177497,Jessica,40.68975,-73.96724,Private room,1,8,2018-10-07,0.13,11,365,179
15495441,4579626,Karen,40.67633,-73.9793,Private room,1,45,2019-07-03,1.36,2,77,45
7053502,36894011,Miriam,40.68835,-73.9736,Private room,2,77,2019-06-26,1.68,2,0,120
31894643,27547703,Brent,40.69712,-73.99306999999999,Entire home/apt,2,2,2019-06-09,0.53,1,0,110
33431582,251852817,Owen,40.79922,-73.94187,Shared room,1,22,2019-06-30,6.53,7,83,49
6004567,28720717,Albert,40.73235,-73.98646,Entire home/apt,30,11,2019-03-03,0.52,2,332,499
18447712,127886968,Steve,40.703509999999994,-73.93092,Private room,1,0,,,1,0,75
20448558,145953481,A & H,40.62985,-74.01738,Entire home/apt,2,7,2017-10-30,0.31,1,0,120
32428327,112430492,Justin,40.83591,-73.94033,Private room,1,5,2019-06-29,1.19,1,0,75
5051597,10975987,Lisa,40.683859999999996,-73.90935999999999,Entire home/apt,4,119,2019-06-20,2.23,1,273,150
1304459,7090408,Paco & Pamela,40.70706,-73.95071,Entire home/apt,4,68,2019-06-16,1.06,1,5,131
35490967,27636707,Gaia&Pietro,40.73325,-74.00583,Entire home/apt,3,0,,,5,294,200
14194024,4908941,Alis,40.70698,-73.96193000000001,Entire home/apt,4,43,2019-07-08,1.22,1,82,180
2863223,14586041,Louie,40.70665,-73.95067,Private room,7,18,2015-08-12,0.31,1,87,75
30066459,10273945,Camila,40.80741,-73.96658000000001,Entire home/apt,13,1,2018-11-19,0.13,1,0,150
31003285,188230441,MyHomes,40.75342,-73.83164000000001,Private room,1,27,2019-06-17,4.09,1,29,90
6385364,3922258,Alex,40.7188,-73.99452,Private room,1,1,2015-08-10,0.02,1,0,100
99070,522065,Liz And Melissa,40.794059999999995,-73.94102,Shared room,7,131,2019-05-26,1.31,2,0,65
24313701,16851857,Paul,40.896409999999996,-73.85077,Entire home/apt,5,8,2019-04-24,0.61,4,322,88
31291730,224815152,Hudson River Hotel,40.756190000000004,-73.99797,Private room,1,19,2019-06-16,3.13,8,81,209
13881787,1002452,Florencia,40.711240000000004,-73.94861,Private room,7,14,2019-05-04,0.39,2,0,57
9003691,30283594,Kara,40.7449,-73.99167,Entire home/apt,30,1,2016-10-31,0.03,121,184,109
35465165,19593305,Cyril,40.74942,-74.00335,Private room,8,0,,,1,78,350
20283433,7714461,Charles,40.71389,-73.95103,Private room,7,19,2019-05-31,0.85,2,151,55
27284901,205530337,Nina,40.701,-73.90607,Private room,30,1,2019-05-15,0.54,8,321,45
16172895,9007993,Mary,40.74111,-73.99594,Entire home/apt,3,2,2017-08-13,0.08,1,0,150
7193370,9484908,Aj,40.71005,-73.91956,Private room,3,0,,,2,77,64
33222428,231216524,Chase,40.76565,-73.98872,Private room,1,14,2019-06-25,3.78,5,0,149
32425720,242544120,Benjamin,40.68226,-73.92643000000001,Private room,3,1,2019-03-13,0.25,1,0,60
21026272,18996093,Leonard,40.75573,-73.72931,Private room,1,17,2019-06-06,0.82,5,325,45
6622389,5025809,Sarah,40.6737,-73.95913,Entire home/apt,1,1,2015-07-06,0.02,1,0,100
12426957,20069770,Bryant,40.69336,-73.9213,Private room,2,2,2017-06-16,0.08,1,0,45
15250033,96978953,Christine,40.65985,-73.95725,Private room,2,27,2019-05-09,0.88,1,136,125
7310413,1603343,Carina,40.704029999999996,-73.91275999999999,Entire home/apt,2,3,2015-11-28,0.06,1,0,225
8535332,32289994,Michael,40.72195,-73.98796999999999,Private room,4,5,2017-09-07,0.11,1,0,78
13902591,13499885,Arash,40.71281,-73.94603000000001,Private room,6,2,2017-01-05,0.06,2,0,60
20770222,94713722,Joy,40.69044,-73.75489,Entire home/apt,2,3,2019-03-24,0.15,4,359,246
13788132,19483885,Edgar,40.696509999999996,-73.96146999999999,Private room,1,60,2019-07-02,2.27,2,224,45
31145654,39528519,Max,40.70991,-73.98835,Shared room,14,1,2019-02-15,0.21,28,320,35
34118882,219517861,Sonder (NYC),40.70632,-74.01073000000001,Entire home/apt,2,3,2019-06-08,2.09,327,348,229
5116726,7203997,Gosia,40.67034,-73.97511999999999,Entire home/apt,2,43,2019-06-13,0.82,2,328,995
2082328,9947836,Jenny,40.82347,-73.89495,Private room,4,26,2019-05-28,0.85,2,7,65
26911755,16253164,K,40.71536,-73.98951,Entire home/apt,5,3,2019-03-16,0.28,1,1,110
28671495,26377263,Stat,40.65245,-73.93751999999999,Private room,30,0,,,43,346,53
18003918,10549792,Connor,40.7807,-73.97869,Entire home/apt,4,2,2018-01-02,0.08,1,0,200
1704210,2731594,Ronak,40.64928,-73.97538,Entire home/apt,15,53,2019-03-27,0.75,1,5,125
13503970,6776157,Giovanna,40.678470000000004,-73.96661999999999,Private room,1,11,2019-05-27,0.3,2,365,100
60673,249372,Cynthia,40.81583,-73.94707,Private room,2,1,2018-10-07,0.11,1,365,175
13686022,57628579,Alexander,40.68078,-73.984,Private room,2,2,2016-07-25,0.06,1,0,64
34337649,70528858,Meital,40.60111,-73.95702,Private room,2,7,2019-06-21,3.82,1,124,50
9297960,10646374,Aurora,40.708009999999994,-73.94787,Private room,3,0,,,1,0,82
19357186,12518898,Moraa,40.801120000000004,-73.95232,Private room,14,3,2017-12-27,0.12,1,0,69
20898641,19058010,Thomas,40.69533,-73.9132,Entire home/apt,2,10,2018-05-04,0.47,1,0,102
14149046,38294216,Rachel,40.686890000000005,-73.80117,Private room,7,5,2019-06-01,0.27,4,160,60
17583983,105394139,Ciprian,40.870940000000004,-73.89386,Private room,3,115,2019-06-23,4.1,4,71,79
19714903,8706651,Theresa,40.74862,-74.00237,Entire home/apt,2,1,2019-04-27,0.41,1,0,150
16148563,19584296,Jeffrey,40.791470000000004,-73.94791,Entire home/apt,5,6,2018-08-06,0.38,1,0,225
20650685,8671974,Laure,40.68919,-73.9335,Private room,2,1,2017-09-02,0.04,1,365,60
30181399,108890111,Miguel,40.73045,-74.00265999999999,Private room,2,1,2019-01-02,0.16,1,0,90
27722209,209291543,Christine,40.75355,-73.97352,Private room,7,3,2019-05-30,1.23,1,184,400
10065056,36905682,Adrian,40.73454,-74.00140999999999,Entire home/apt,1,0,,,1,0,125
2569466,13156191,Serenity,40.797309999999996,-73.94230999999999,Shared room,1,10,2015-08-18,0.2,1,0,55
3144135,10835806,Rick,40.68208,-73.92994,Entire home/apt,5,60,2019-03-29,1.3,1,0,185
2318126,6165258,Gita,40.802690000000005,-73.94637,Private room,3,11,2018-01-01,0.18,3,365,60
13573828,9440328,Laura,40.674690000000005,-73.94062,Entire home/apt,5,9,2018-12-29,0.25,1,0,270
8445883,20123860,Chase,40.72831,-73.98481,Private room,1,2,2015-10-26,0.04,2,0,125
35804885,269345151,Marlene,40.67221,-73.94847,Entire home/apt,2,0,,,1,87,100
22195324,4396760,Bulent,40.71436,-73.93812,Entire home/apt,2,21,2019-06-10,1.14,1,70,189
5528111,28669815,Nga,40.84503,-73.93978,Private room,7,0,,,1,0,31
12917422,20220930,Oge,40.82143,-73.95651,Private room,7,1,2016-08-14,0.03,1,0,59
30344912,137274917,David,40.75993,-73.99089000000001,Private room,1,21,2019-06-23,3.18,12,256,110
15984863,27844914,Kim,40.69637,-73.93995,Private room,14,38,2019-06-24,1.24,2,45,44
12376365,45601111,Dlb,40.66952,-73.74624,Private room,2,47,2019-02-15,1.19,5,173,40
19863170,140488110,Grace,40.70823,-73.96081,Private room,2,0,,,1,0,60
4623217,23945185,Natalia,40.726,-73.97773000000001,Entire home/apt,7,6,2016-03-02,0.11,1,0,100
18707698,130062635,John,40.72667,-74.00179,Entire home/apt,2,2,2017-06-04,0.08,1,0,164
35752161,15020878,Vallery,40.80622,-73.93875,Entire home/apt,2,0,,,1,3,115
4859903,15398647,Kathy,40.7838,-73.97266,Entire home/apt,2,47,2019-06-08,0.92,1,352,255
8914649,5109475,Liam,40.70544,-73.91993000000001,Private room,2,20,2019-06-02,0.45,2,191,95
30035166,172611460,Rasmus,40.825109999999995,-73.94960999999999,Entire home/apt,1,2,2019-02-23,0.38,2,150,5000
4108547,21315876,Helen,40.72333,-73.98838,Private room,1,139,2019-06-27,3.64,2,103,65
9647450,47341341,Imad,40.61952,-73.96928,Private room,28,2,2015-12-09,0.05,1,365,59
1157036,3696460,Radium,40.63381,-73.9714,Private room,30,10,2016-11-30,0.13,1,205,50
28661866,216235179,Nina,40.701240000000006,-73.92013,Private room,30,0,,,17,131,50
12186043,264111,Albert,40.66714,-73.95819,Entire home/apt,2,6,2018-06-24,0.15,1,0,110
19113032,46317725,Jamie,40.70179,-73.92379,Entire home/apt,1,2,2017-06-08,0.08,2,0,79
7345443,38480982,Arnold,40.663779999999996,-73.97813000000001,Entire home/apt,3,6,2016-09-05,0.13,1,0,166
7095708,37191929,John,40.67921,-73.9603,Entire home/apt,2,31,2018-03-04,0.67,1,0,125
10021301,12227689,Jen,40.67694,-73.95575,Entire home/apt,2,24,2018-01-02,0.57,1,0,155
5414911,27673980,Amy,40.744279999999996,-73.8333,Private room,1,76,2019-04-08,1.46,8,25,65
19719080,58753715,Avremi And Shmuly,40.667390000000005,-73.94708,Private room,2,5,2017-10-23,0.21,1,0,70
4813140,22643930,Joe,40.697109999999995,-73.93373000000001,Entire home/apt,3,125,2019-06-23,3.42,1,269,320
29415546,157093664,Zulema,40.6978,-73.76775,Entire home/apt,2,9,2019-06-24,1.05,2,52,299
7707191,38301594,Shana,40.774840000000005,-73.95725999999999,Private room,1,2,2015-09-19,0.04,2,0,80
652371,1475015,Mike,40.75743,-73.96939,Entire home/apt,30,3,2016-12-31,0.05,52,358,90
28862464,75972444,Danielle,40.80659,-73.95266,Private room,1,2,2019-06-24,2.0,1,32,200
7343048,24742173,Tammy,40.79708,-73.969,Entire home/apt,2,3,2019-05-04,0.06,3,70,180
552141,2712998,Greg,40.71788,-73.98975,Entire home/apt,1,45,2019-06-08,0.62,1,111,300
6389473,7202402,Ross,40.71399,-73.99707,Entire home/apt,2,15,2016-10-26,0.3,2,365,375
31120812,126625033,Nina,40.80556,-73.96503,Private room,5,0,,,1,0,50
26077493,143400845,Pierpaolo,40.861129999999996,-73.91511,Entire home/apt,5,1,2018-07-19,0.08,1,11,100
719329,3711499,Silvia,40.67473,-73.96263,Entire home/apt,3,12,2019-03-17,0.18,1,15,120
13193534,73864266,Roxane,40.859809999999996,-73.92835,Private room,3,78,2019-06-26,2.87,1,260,40
6927027,503555,Phyl,40.71488,-73.96148000000001,Private room,8,2,2015-12-13,0.04,3,0,89
5006113,6095946,Fiona,40.72177,-74.00356,Entire home/apt,14,1,2017-08-19,0.04,1,292,760
12345178,65809485,Shirley,40.748490000000004,-73.82914,Private room,7,83,2019-05-12,2.15,12,171,50
31947104,224414117,Gabriel,40.7549,-73.99679,Private room,1,0,,,30,363,299
13209317,74044417,Bridget,40.659729999999996,-73.74098000000001,Private room,1,1,2018-10-07,0.11,1,365,160
18768741,120762452,Stanley,40.74819,-73.976,Entire home/apt,30,3,2018-10-30,0.14,50,180,150
16984336,23297219,Aurora,40.71819,-73.96531999999999,Entire home/apt,4,16,2018-03-23,0.54,2,86,99
24538218,50321289,Avery,40.68209,-73.95730999999999,Private room,7,11,2018-12-29,0.8,3,0,60
25770975,12243051,Sonder,40.70626,-74.00565,Entire home/apt,29,0,,,96,322,167
5384774,26377263,Stat,40.596959999999996,-73.75524,Private room,6,2,2015-07-31,0.04,43,151,42
6004052,27175572,Susanne,40.67949,-73.97171999999999,Entire home/apt,2,105,2019-06-01,2.05,1,18,160
10811681,6044561,John,40.74662,-73.98965,Entire home/apt,1,0,,,1,0,295
28910978,52044518,Veronica,40.76173,-73.87416999999999,Private room,1,58,2019-07-08,6.19,1,47,65
26640189,147059964,Candi,40.694179999999996,-73.96069,Private room,1,3,2019-04-07,0.36,3,0,66
32070946,48146336,Irina,40.76318,-73.99335,Entire home/apt,30,2,2019-05-08,0.5,20,263,130
31948183,12166574,Jordy,40.701440000000005,-73.92662,Entire home/apt,2,4,2019-05-28,0.85,1,14,120
27779997,209758777,Isabel,40.74631,-73.98501999999999,Private room,1,53,2019-06-24,7.61,2,5,145
29568068,119134476,Rachel,40.70486,-74.01546,Private room,2,1,2018-12-12,0.14,1,18,60
19181398,134160379,Sandy,40.81023,-73.91926,Private room,1,0,,,1,87,70
15081663,1998560,Jesse,40.767140000000005,-73.98777,Entire home/apt,14,0,,,1,0,150
